	0
impulsão	raiva
vilania	tristeza
descanso	alegria
iniciante	medo
negra	nojo
impulsionamento	raiva
agarramento	tristeza
adequação	alegria
novato	medo
impede	nojo
pulso	raiva
estreiteza	tristeza
utilidade	alegria
primeiranista	medo
desconhece	nojo
batimento	raiva
miudeza	tristeza
faculdades	alegria
principiante	medo
indeferimento	nojo
orgulho	raiva
poupança	tristeza
meios	alegria
bicho do mato	medo
labuta	nojo
altivez	raiva
somiticaria	tristeza
recursos	alegria
insociável	medo
lida	nojo
arrogante	raiva
pão-durismo	tristeza
boa sorte	alegria
misantropo	medo
abafação	nojo
orgulhoso	raiva
tacanhice	tristeza
risco	alegria
solitário	medo
trabalho	nojo
altivo	raiva
desaire	tristeza
chance	alegria
bicho-de-galinha	medo
prego	nojo
rompente	raiva
empecilho	tristeza
bafejo	alegria
belzebu	medo
pregação	nojo
lanço	raiva
regresso	tristeza
futuro	alegria
anjo mau	medo
tráfego	nojo
improvisação	raiva
retornamento	tristeza
fadário	alegria
tinhoso	medo
estafamento	nojo
improviso	raiva
retornança	tristeza
sestro	alegria
lúcifer	medo
maratona	nojo
rasteiro	raiva
retorno	tristeza
mera	alegria
canhoto	medo
trabalheira	nojo
rastejante	raiva
revinda	tristeza
cadeia	alegria
cão	medo
faina	nojo
reptante	raiva
tornada	tristeza
presídio	alegria
chifrudo	medo
lide	nojo
sextilha	raiva
vinda	tristeza
penitenciária	alegria
cornudo	medo
labor	nojo
de repente	raiva
circunferência	tristeza
xilindró	alegria
demônio	medo
lavor	nojo
arroubamento	raiva
borda	tristeza
cárcere	alegria
mafarrico	medo
afazer	nojo
entrada	raiva
circuito	tristeza
xadrez	alegria
maldito	medo
lesco-lesco	nojo
ingresso	raiva
circulação	tristeza
referida	alegria
maligno	medo
lufa-lufa	nojo
admissão	raiva
círculo	tristeza
expressa	alegria
mau	medo
abastamento	nojo
introdução	raiva
contorno	tristeza
exposta	alegria
satã	medo
fartura	nojo
chegada	raiva
giro	tristeza
manda	alegria
satanás	medo
repleção	nojo
aproximação	raiva
pirueta	tristeza
determina	alegria
serpente	medo
saturação	nojo
avizinhação	raiva
redor	tristeza
impõe	alegria
tendeiro	medo
sensaboria	nojo
avizinhamento	raiva
roda	tristeza
estabelece	alegria
tentador	medo
inércia	nojo
abeiramento	raiva
rodada	tristeza
denominada	alegria
agitado	medo
inatividade	nojo
achegamento	raiva
rodeio	tristeza
riqueza	alegria
diabrete	medo
uniformidade	nojo
passagem	raiva
rodopio	tristeza
herança	alegria
irrequieto	medo
invariabilidade	nojo
trânsito	raiva
rotação	tristeza
fazenda	alegria
levado	medo
inalterabilidade	nojo
movimentação	raiva
translação	tristeza
recurso	alegria
traquina	medo
estagnação	nojo
afluência	raiva
passeio	tristeza
bens	alegria
travesso	medo
mesmice	nojo
afluxo	raiva
girata	tristeza
posses	alegria
arguto	medo
rotina	nojo
caminho	raiva
saída	tristeza
acervo	alegria
astucioso	medo
ramerrão	nojo
alcance	raiva
virada	tristeza
algo	alegria
astuto	medo
imobilidade	nojo
obtenção	raiva
viradela	tristeza
liga	alegria
esperto	medo
igualdade	nojo
aquisição	raiva
viragem	tristeza
luxo	alegria
inteligente	medo
unissonância	nojo
possibilidade	raiva
espira	tristeza
fábula	alegria
perspicaz	medo
beberagem	nojo
conexão	raiva
espiral	tristeza
aventura	alegria
sagaz	medo
eletuário	nojo
ligação	raiva
rosca	tristeza
meio	alegria
bodega	medo
elixir	nojo
comunicação	raiva
volteio	tristeza
posse	alegria
diacho	medo
loque	nojo
convivência	raiva
curva	tristeza
natural	alegria
droga	medo
medicamento	nojo
comportamento	raiva
meandro	tristeza
dinheiro	alegria
porcaria	medo
poção	nojo
disponibilidade	raiva
serpeio	tristeza
erva	alegria
caramba	medo
purgante	nojo
crise	raiva
sinuosidade	tristeza
haver	alegria
cáspite	medo
remédio	nojo
acometimento	raiva
tortuosidade	tristeza
vento	alegria
estafermo	medo
tisana	nojo
assomo	raiva
ziguezague	tristeza
chorume	alegria
benzedeira	medo
xaropada	nojo
manifestação	raiva
guinada	tristeza
coco	alegria
necromante	medo
calda	nojo
elevação	raiva
modificação	tristeza
nota	alegria
adivinha	medo
aborrecido	nojo
promoção	raiva
mudança	tristeza
ouro	alegria
feiticeira	medo
aperreador	nojo
subida	raiva
reviravolta	tristeza
patrimônio	alegria
maga	medo
aperreante	nojo
ascensão	raiva
revolução	tristeza
coisas	alegria
mágica	medo
aporrinhante	nojo
ardência	raiva
transformação	tristeza
feito	alegria
nigromante	medo
azucrinante	nojo
ardimento	raiva
viravolta	tristeza
conquista	alegria
vidente	medo
cacete	nojo
brasa	raiva
volta-face	tristeza
troféu	alegria
megera	medo
cansativo	nojo
incêndio	raiva
baque	tristeza
vencimento	alegria
seresma	medo
chato	nojo
tocha	raiva
desar	tristeza
brilharete	alegria
borboleta	medo
desagradável	nojo
calmaria	raiva
desforço	tristeza
brilhantura	alegria
mariposa	medo
enfadonho	nojo
chama	raiva
desforra	tristeza
fato	alegria
panapaná	medo
enfastiante	nojo
labareda	raiva
despique	tristeza
episódio	alegria
bolsa	medo
enjoado	nojo
fogo	raiva
forra	tristeza
caso	alegria
mala	medo
entediante	nojo
efervescência	raiva
reação	tristeza
incidente	alegria
saco	medo
fastidioso	nojo
esto	raiva
réplica	tristeza
peripécia	alegria
meretriz	medo
impertinente	nojo
estuo	raiva
replicação	tristeza
sucedido	alegria
prostituta	medo
implicante	nojo
fogueira	raiva
represália	tristeza
acontecido	alegria
vaca	medo
importuno	nojo
frágua	raiva
resposta	tristeza
resultado	alegria
centopeia	medo
irritante	nojo
inflamação	raiva
revanche	tristeza
desfecho	alegria
cantada	medo
maçador	nojo
mormaço	raiva
revide	tristeza
conclusão	alegria
galanteio	medo
maçante	nojo
soalheira	raiva
saldo	tristeza
desenlace	alegria
sedução	medo
maçudo	nojo
lirismo	raiva
troco	tristeza
decorrência	alegria
conversa	medo
molesto	nojo
fervura	raiva
vindicta	tristeza
fruto	alegria
papo	medo
mortal	nojo
piedade	raiva
restituição	tristeza
repercussão	alegria
lábia	medo
tedioso	nojo
afervoramento	raiva
devolução	tristeza
efeito	alegria
engodo	medo
rivalidade	nojo
devoção	raiva
ressarcimento	tristeza
resulta	alegria
patifaria	medo
guerra	nojo
exuberância	raiva
torna	tristeza
resultância	alegria
canalhice	medo
altercação	nojo
efusão	raiva
laço	tristeza
corolário	alegria
safadeza	medo
batalha	nojo
multiplicidade	raiva
laçada	tristeza
coroamento	alegria
sacanagem	medo
conflito	nojo
religião	raiva
por volta de	tristeza
parto	alegria
velhacaria	medo
contenda	nojo
vitalidade	raiva
batida	tristeza
parição	alegria
velhacagem	medo
disputa	nojo
religiosidade	raiva
percussão	tristeza
apoteose	alegria
velhacada	medo
desarmonia	nojo
aguça	raiva
murro	tristeza
capitólio	alegria
trapaça	medo
desinteligência	nojo
alucinação	raiva
pancada	tristeza
aclamação	alegria
ninharia	medo
divisão	nojo
costume	raiva
soco	tristeza
aplauso	alegria
mixaria	medo
separação	nojo
praxe	raiva
sopapo	tristeza
ovação	alegria
futilidade	medo
cizânia	nojo
hábito	raiva
marca	tristeza
superioridade	alegria
frivolidade	medo
dissensão	nojo
prática	raiva
contusão	tristeza
hegemonia	alegria
ridicularia	medo
dissenso	nojo
uso	raiva
pisadura	tristeza
predominância	alegria
migalhice	medo
caloria	nojo
fixação	raiva
equimose	tristeza
preponderância	alegria
zé-ninguém	medo
quentura	nojo
vezo	raiva
ferida	tristeza
predomínio	alegria
pé-rapado	medo
aquecimento	nojo
artigos	raiva
ferimento	tristeza
prevalência	alegria
insignificante	medo
canícula	nojo
roupas	raiva
hematoma	tristeza
supremacia	alegria
joão-ninguém	medo
calidez	nojo
vestuário	raiva
lesão	tristeza
vantagem	alegria
borra-botas	medo
queimor	nojo
ária	raiva
pisadela	tristeza
império	alegria
pobre-diabo	medo
afeto	nojo
canção	raiva
traumatismo	tristeza
pompa	alegria
homúnculo	medo
afinidade	nojo
cantiga	raiva
talho	tristeza
esplendor	alegria
calhambeque	medo
confraternidade	nojo
modinha	raiva
corte	tristeza
suntuosidade	alegria
cacareco	medo
empatia	nojo
música	raiva
incisão	tristeza
fausto	alegria
bugiganga	medo
estima	nojo
toada	raiva
comoção	tristeza
imponência	alegria
caco	medo
fraternidade	nojo
maior frequência	raiva
chofre	tristeza
enfeite	alegria
tralha	medo
solidariedade	nojo
maioria	raiva
artimanha	tristeza
ornamento	alegria
tareco	medo
afoiteza	nojo
berra	raiva
truque	tristeza
adorno	alegria
traste	medo
denodo	nojo
coqueluche	raiva
ardil	tristeza
ornato	alegria
negócio	medo
desembaraço	nojo
popularidade	raiva
estratagema	tristeza
certeza	alegria
trem	medo
impavidez	nojo
fama	raiva
trama	tristeza
acertamento	alegria
troço	medo
temeridade	nojo
reputação	raiva
desfalque	tristeza
atino	alegria
joça	medo
raça	nojo
renome	raiva
rombo	tristeza
exatidão	alegria
parada	medo
heroísmo	nojo
celebridade	raiva
roubo	tristeza
justeza	alegria
cena	medo
atitude	nojo
divulgação	raiva
amotinação	tristeza
adaptação	alegria
pertences	medo
iniciativa	nojo
publicação	raiva
insurreição	tristeza
ajustado	alegria
objetos	medo
macumba	nojo
difusão	raiva
motim	tristeza
ajustamento	alegria
dragão	medo
destemor	nojo
propagação	raiva
levante	tristeza
combinação	alegria
bofe	medo
bravosidade	nojo
propalação	raiva
motinação	tristeza
conchavo	alegria
maconha	medo
façanha	nojo
ritmo	raiva
putsch	tristeza
contrato	alegria
baseado	medo
proeza	nojo
cadência	raiva
rebelião	tristeza
convenção	alegria
haxixe	medo
pujança	nojo
velocidade	raiva
revolta	tristeza
cabimento	alegria
marijuana	medo
peito	nojo
andamento	raiva
sedição	tristeza
ponderação	alegria
liamba	medo
bizarria	nojo
marcha	raiva
sublevação	tristeza
prudência	alegria
birra	medo
coração	nojo
progresso	raiva
corrente	tristeza
reflexão	alegria
semente	medo
desassombro	nojo
curso	raiva
lufada	tristeza
sabedoria	alegria
caroço	medo
hombridade	nojo
vaga	raiva
rajada	tristeza
sensatez	alegria
cascavel	medo
braço	nojo
cacho	raiva
bicada	tristeza
senso	alegria
víbora	medo
amor-próprio	nojo
ondulação	raiva
golada	tristeza
tino	alegria
estômago	medo
autoestima	nojo
jorro	raiva
gole	tristeza
bom senso	alegria
abdome	medo
dignidade	nojo
torrente	raiva
goleta	tristeza
oportunidade	alegria
abdômen	medo
honra	nojo
barato	raiva
golo	tristeza
propriedade	alegria
bandulho	medo
honradez	nojo
curtição	raiva
hausto	tristeza
ajuste	alegria
barriga	medo
ufania	nojo
fingimento	raiva
pinga	tristeza
regulação	alegria
bojo	medo
pundonor	nojo
dissimulação	raiva
sorvo	tristeza
regulagem	alegria
pança	medo
entono	nojo
falsidade	raiva
tragada	tristeza
cortesias	alegria
panturra	medo
integridade	nojo
artifício	raiva
trago	tristeza
mesuras	alegria
ventre	medo
probidade	nojo
enganação	raiva
aniquilação	tristeza
salamaleques	alegria
desabrimento	medo
moral	nojo
ostentação	raiva
detrimento	tristeza
parabéns	alegria
rudeza	medo
airosidade	nojo
desordem	raiva
dispersão	tristeza
recomendação	alegria
protesto	medo
generosidade	nojo
embrulhada	raiva
debandada	tristeza
rendimento	alegria
mecha	medo
magnanimidade	nojo
rebuliço	raiva
destroço	tristeza
visita	alegria
agredir	medo
prodigalidade	nojo
doidice	raiva
desbaratamento	tristeza
agachados	alegria
desesperação	medo
liberalidade	nojo
doideira	raiva
desbarato	tristeza
embora	alegria
novidade	medo
munificência	nojo
maluquice	raiva
destituição	tristeza
recomendações	alegria
bico	medo
nobreza	nojo
insanidade	raiva
deposição	tristeza
aplicações	alegria
cano	medo
grandeza	nojo
desvario	raiva
retirada	tristeza
resguardo	alegria
entrave	medo
branqueação	nojo
demência	raiva
desbaste	tristeza
agasalho	alegria
inconveniente	medo
alvejamento	nojo
insânia	raiva
percurso	tristeza
bobagem	alegria
questão	medo
branqueamento	nojo
insensatez	raiva
itinerário	tristeza
lazer	alegria
xeque	medo
cora	nojo
imprudência	raiva
rota	tristeza
troça	alegria
desengano	medo
coradouro	nojo
inconsequência	raiva
direção	tristeza
farra	alegria
contraposição	medo
destemer	nojo
irresponsabilidade	raiva
rumo	tristeza
recreio	alegria
contraste	medo
ardidez	nojo
irreflexão	raiva
viagem	tristeza
alívio	alegria
colisão	medo
arreganho	nojo
leviandade	raiva
roteiro	tristeza
orgia	alegria
impasse	medo
inobservância	nojo
excentricidade	raiva
trajetória	tristeza
brincadeira	alegria
sinuca	medo
incúria	nojo
excepcionalidade	raiva
órbita	tristeza
folgança	alegria
bloqueio	medo
confiança	nojo
originalidade	raiva
coincidência	tristeza
folia	alegria
sacrifício	medo
intimidade	nojo
singularidade	raiva
contingência	tristeza
cambalhota	alegria
custo	medo
familiaridade	nojo
esquisitice	raiva
achado	tristeza
folga	alegria
suor	medo
informalidade	nojo
adoração	raiva
tipo	tristeza
brinquedo	alegria
complexidade	medo
intromissão	nojo
idolatria	raiva
espécie	tristeza
desporto	alegria
complexidão	medo
robustez	nojo
fanatismo	raiva
gênero	tristeza
espairecimento	alegria
atrapalhação	medo
fortaleza	nojo
paranoia	raiva
categoria	tristeza
espetáculo	alegria
obscuridade	medo
guapeza	nojo
psicose	raiva
qualidade	tristeza
esporte	alegria
enredamento	medo
possança	nojo
destempero	raiva
classe	tristeza
jogo	alegria
renitência	medo
fígado	nojo
descrença	raiva
variedade	tristeza
programa	alegria
bolada	medo
desentusiasmo	nojo
desperança	raiva
família	tristeza
hobby	alegria
dinheirame	medo
imparcialidade	nojo
abespinhamento	raiva
laia	tristeza
desenfadamento	alegria
aglomeração	medo
sequidão	nojo
agastadura	raiva
ganho	tristeza
entretém	alegria
festival	medo
altruísmo	nojo
embezerramento	raiva
lucro	tristeza
entretimento	alegria
fluxo	medo
desambição	nojo
lua	raiva
proveito	tristeza
bastar	alegria
carregação	medo
omissão	nojo
dada	raiva
condição	tristeza
atender	alegria
alude	medo
desídia	nojo
bruxedo	raiva
posição	tristeza
chegar	alegria
avalancha	medo
livre	nojo
bruxaria	raiva
nível	tristeza
alegrar	alegria
avalanche	medo
vago	nojo
abatido	raiva
parte	tristeza
contentar	alegria
bloco	medo
desocupado	nojo
alquebrado	raiva
quinhão	tristeza
rejubilar	alegria
camada	medo
limpo	nojo
debilitado	raiva
pedaço	tristeza
cumprir	alegria
desperdício	medo
desguarnecido	nojo
langoroso	raiva
cota	tristeza
corresponder	alegria
quantia	medo
desabitado	nojo
caruara	raiva
quota	tristeza
desempenhar	alegria
penca	medo
despovoado	nojo
inconciliabilidade	raiva
fim	tristeza
executar	alegria
feixe	medo
aliviado	nojo
inconformidade	raiva
termo	tristeza
realizar	alegria
magote	medo
derramado	nojo
desconformidade	raiva
final	tristeza
indenizar	alegria
multidão	medo
descarregado	nojo
desencontro	raiva
término	tristeza
liquidar	alegria
montanha	medo
despejado	nojo
desacordo	raiva
remate	tristeza
pagar	alegria
cabedal	medo
entornado	nojo
contradição	raiva
feitiçaria	tristeza
quitar	alegria
caterva	medo
esvaziado	nojo
incongruência	raiva
magia	tristeza
retribuir	alegria
caudal	medo
vazado	nojo
discrepância	raiva
sortilégio	tristeza
saldar	alegria
coleção	medo
carente	nojo
disparidade	raiva
panela	tristeza
solver	alegria
data	medo
destituído	nojo
discordância	raiva
escuro	tristeza
empanturrar	alegria
infinidade	medo
falto	nojo
desequilíbrio	raiva
negridão	tristeza
desforrar-se	alegria
mar	medo
privado	nojo
assimetria	raiva
negror	tristeza
fartar	alegria
porrada	medo
frívolo	nojo
brabeza	raiva
negro	tristeza
mitigar	alegria
dúzia	medo
fútil	nojo
bulha	raiva
escuridade	tristeza
saciar	alegria
estrupício	medo
oco	nojo
duelo	raiva
trevas	tristeza
vingar-se	alegria
imensidão	medo
superficial	nojo
encontro	raiva
pretidão	tristeza
esclarecer	alegria
oceano	medo
tolo	nojo
enfrentamento	raiva
pretume	tristeza
convencer	alegria
caminhão	medo
baldado	nojo
escaramuça	raiva
pretura	tristeza
persuadir	alegria
resma	medo
fracassado	nojo
liça	raiva
manto	tristeza
perfazer	alegria
serra	medo
frustrado	nojo
pega	raiva
sombra	tristeza
obedecer	alegria
lixeira	medo
infrutífero	nojo
peleja	raiva
névoa	tristeza
preencher	alegria
pilha	medo
inútil	nojo
pugilato	raiva
cerração	tristeza
respeitar	alegria
acúmulo	medo
vão	nojo
pugna	raiva
neblina	tristeza
reparar	alegria
floresta	medo
enganoso	nojo
recontro	raiva
nevoeiro	tristeza
suprir	alegria
número	medo
fingido	nojo
requesta	raiva
carranca	tristeza
remediar	alegria
grupo	medo
hipócrita	nojo
sururu	raiva
cenho	tristeza
desagravar	alegria
ajuntamento	medo
mentiroso	nojo
litígio	raiva
sobrecenho	tristeza
sorrir	alegria
cordilheira	medo
buraco	nojo
angu	raiva
tromba	tristeza
condescender	alegria
serrania	medo
espaço	nojo
atrito	raiva
emoção	tristeza
contemporizar	alegria
cabeço	medo
hiato	nojo
bafafá	raiva
vivência	tristeza
transigir	alegria
colina	medo
interrupção	nojo
barulho	raiva
bem-querer	tristeza
permitir	alegria
cômoro	medo
intervalo	nojo
certame	raiva
querença	tristeza
regozijar	alegria
montículo	medo
lacuna	nojo
contenção	raiva
envolvimento	tristeza
deliciar	alegria
morro	medo
vacuidade	nojo
controvérsia	raiva
convicção	tristeza
deleitar	alegria
outeiro	medo
insaciabilidade	nojo
demanda	raiva
intuição	tristeza
divertir	alegria
proeminência	medo
quietação	nojo
desaguisado	raiva
palpite	tristeza
animar	alegria
acumulação	medo
serenidade	nojo
desentendimento	raiva
faro	tristeza
encantar	alegria
reunião	medo
abulia	nojo
discórdia	raiva
bacorejo	tristeza
regalar	alegria
monturo	medo
indolência	nojo
discussão	raiva
presságio	tristeza
distrair	alegria
alto	medo
langor	nojo
dissentimento	raiva
comiseração	tristeza
entreter	alegria
selva	medo
modorra	nojo
frege	raiva
noção	tristeza
enlevar	alegria
frota	medo
ociosidade	nojo
galho	raiva
sentido	tristeza
letificar	alegria
coluna	medo
falecimento	nojo
pendenga	raiva
consciência	tristeza
pascer	alegria
contingente	medo
óbito	nojo
querela	raiva
ideia	tristeza
atrair	alegria
cúmulo	medo
finamento	nojo
rolo	raiva
conceito	tristeza
cativar	alegria
partilha	medo
fenecimento	nojo
rusga	raiva
concepção	tristeza
mimar	alegria
parcela	medo
passamento	nojo
salseiro	raiva
qualidades	tristeza
acarinhar	alegria
saraiva	medo
extinção	nojo
sangangu	raiva
caráter	tristeza
afagar	alegria
chuva	medo
decesso	nojo
testilha	raiva
índole	tristeza
apaixonar-se	alegria
amontoamento	medo
defunção	nojo
competição	raiva
natureza	tristeza
afeiçoar-se	alegria
cardume	medo
libitina	nojo
concorrência	raiva
temperamento	tristeza
enamorar-se	alegria
enxame	medo
traspasse	nojo
cisão	raiva
feitio	tristeza
encantar-se	alegria
pinha	medo
traspassamento	nojo
rompimento	raiva
pêsames	tristeza
gostar	alegria
ruma	medo
exício	nojo
prélio	raiva
condolências	tristeza
destorroar	alegria
braçadeira	medo
desaparecimento	nojo
pendência	raiva
maciez	tristeza
esterroar	alegria
murundu	medo
acabamento	nojo
laboração	raiva
macieza	tristeza
gradar	alegria
imposta	medo
desaparição	nojo
zaragata	raiva
maleabilidade	tristeza
gradear	alegria
dose	medo
ocaso	nojo
debate	raiva
macio	tristeza
leveza	alegria
fração	medo
pena de morte	nojo
desunião	raiva
morosidade	tristeza
bonança	alegria
massa	medo
soldadura	nojo
tenção	raiva
lerdeza	tristeza
equilíbrio	alegria
cópia	medo
soldagem	nojo
apuração	raiva
entorpecimento	tristeza
paz	alegria
superabundância	medo
breu	nojo
apuramento	raiva
soneira	tristeza
quietude	alegria
agrupamento	medo
chona	nojo
derriça	raiva
sono	tristeza
relaxamento	alegria
turba	medo
noitada	nojo
justa	raiva
sonolência	tristeza
remanso	alegria
tanto	medo
pândega	nojo
retesia	raiva
vagar	tristeza
repouso	alegria
aluvião	medo
patuscada	nojo
tendepá	raiva
molícia	tristeza
silêncio	alegria
suma	medo
gandaia	nojo
pane	raiva
fácil	tristeza
sossego	alegria
medida	medo
ignorância	nojo
desarranjo	raiva
simples	tristeza
eutimia	alegria
total	medo
desconhecimento	nojo
deterioração	raiva
descomplicado	tristeza
fleuma	alegria
capacidade	medo
obscurantismo	nojo
danificação	raiva
facilidade	tristeza
imperturbabilidade	alegria
escala	medo
incompreensão	nojo
ruptura	raiva
descomplicação	tristeza
mansidão	alegria
tamanho	medo
incultura	nojo
inutilização	raiva
acessível	tristeza
pacacidade	alegria
dimensão	medo
insipiência	nojo
esfacelo	raiva
canja	tristeza
pacatez	alegria
extensão	medo
insciência	nojo
incorreção	raiva
sopa	tristeza
bafo	alegria
área	medo
vigília	nojo
inexatidão	raiva
caipora	tristeza
mormaceira	alegria
dilúvio	medo
véspera	nojo
irregularidade	raiva
pé	tristeza
consolação	alegria
enchente	medo
cegueira	nojo
disformidade	raiva
inhaca	tristeza
refrigério	alegria
cheia	medo
equilibrar	nojo
distorção	raiva
ziguizira	tristeza
alento	alegria
alagamento	medo
contrabalançar	nojo
má-formação	raiva
ziquizira	tristeza
frescor	alegria
inundação	medo
compensar	nojo
malformação	raiva
burrice	tristeza
auxílio	alegria
ravina	medo
contrapesar	nojo
balda	raiva
bílis	tristeza
consolo	alegria
rio	medo
equiponderar	nojo
pecha	raiva
fubeca	tristeza
lenitivo	alegria
lava	medo
librar	nojo
tinha	raiva
fubecada	tristeza
esperança	alegria
influxo	medo
balançar	nojo
desconcerto	raiva
naufrágio	tristeza
positividade	alegria
enxurro	medo
balancear	nojo
cinca	raiva
academia	tristeza
aprazibilidade	alegria
sucessão	medo
sustentar	nojo
lapso	raiva
cocoroca	tristeza
placidez	alegria
enfiada	medo
suportar	nojo
nequice	raiva
fraca	tristeza
crença	alegria
sequência	medo
suster	nojo
abertura	raiva
sarna	tristeza
mansarrão	alegria
encadeamento	medo
segurar	nojo
brecha	raiva
escabiose	tristeza
normalidade	alegria
firmamento	medo
aguentar	nojo
fenda	raiva
gafeira	tristeza
estabilidade	alegria
cosmos	medo
apoiar	nojo
greta	raiva
catinga	tristeza
regularidade	alegria
universo	medo
amparar	nojo
lasca	raiva
fedor	tristeza
aninho	alegria
globo	medo
escorar	nojo
paráclese	raiva
sereno	tristeza
abraço	alegria
planeta	medo
firmar	nojo
racha	raiva
vagaroso	tristeza
abrigo	alegria
hemisfério	medo
distribuir	nojo
rachadura	raiva
chuvisco	tristeza
acolhimento	alegria
homem	medo
dividir	nojo
janela	raiva
zimbro	tristeza
amparo	alegria
raça humana	medo
subdividir	nojo
falência	raiva
solidão	tristeza
arrimo	alegria
humanidade	medo
partilhar	nojo
ofensiva	raiva
solitude	tristeza
junção	alegria
mortais	medo
repartir	nojo
acometida	raiva
soledade	tristeza
proximidade	alegria
gênero humano	medo
comparticipar	nojo
desestima	raiva
apartamento	tristeza
união	alegria
população	medo
ficar	nojo
desobediência	raiva
insulamento	tristeza
paraíso	alegria
povo	medo
manter-se	nojo
contravenção	raiva
mutismo	tristeza
misticismo	alegria
âmbito	medo
aguentar-se	nojo
descumprimento	raiva
mudez	tristeza
convenientemente	alegria
campo	medo
conter	nojo
incumprimento	raiva
mudeza	tristeza
acertadamente	alegria
esfera	medo
refrear	nojo
azedume	raiva
calada	tristeza
adequadamente	alegria
terreno	medo
deter	nojo
solidez	raiva
incomunicação	tristeza
certo	alegria
bando	medo
domar	nojo
consistência	raiva
atravancamento	tristeza
devidamente	alegria
mundéu	medo
enfrear	nojo
endurecimento	raiva
obstrução	tristeza
corretamente	alegria
soma	medo
travar	nojo
enrijecimento	raiva
alteração	tristeza
satisfatoriamente	alegria
turma	medo
reprimir	nojo
rigidez	raiva
desorganização	tristeza
excelentemente	alegria
casta	medo
sopear	nojo
rijeza	raiva
disfunção	tristeza
direito	alegria
estirpe	medo
qualificar	nojo
austeridade	raiva
jetatura	tristeza
habilmente	alegria
estofa	medo
classificar	nojo
implacabilidade	raiva
inconstância	tristeza
talentosamente	alegria
linhagem	medo
ajuizar	nojo
rispidez	raiva
instabilidade	tristeza
comodamente	alegria
abstergido	medo
julgar	nojo
secura	raiva
variabilidade	tristeza
com saúde	alegria
absterso	medo
pensar	nojo
lisura	raiva
volubilidade	tristeza
em harmonia	alegria
asseado	medo
medir	nojo
pindaíba	raiva
mutabilidade	tristeza
confortavelmente	alegria
dessujo	medo
mensurar	nojo
grosseria	raiva
flutuação	tristeza
em paz	alegria
imaculado	medo
aquilatar	nojo
indelicadeza	raiva
mobilidade	tristeza
claramente	alegria
inconspurcado	medo
aferir	nojo
abrutamento	raiva
variação	tristeza
distintamente	alegria
lavado	medo
reputar	nojo
má-criação	raiva
alternativa	tristeza
exatamente	alegria
mondo	medo
equacionar	nojo
ação	raiva
transmutação	tristeza
justamente	alegria
polido	medo
crer	nojo
grandiosidade	raiva
bicicleta	tristeza
nitidamente	alegria
purificado	medo
investigar	nojo
potência	raiva
bike	tristeza
perfeitamente	alegria
puro	medo
apreçar	nojo
eficácia	raiva
bici	tristeza
precisamente	alegria
aglomerado	medo
taxar	nojo
eficiência	raiva
magrela	tristeza
condignamente	alegria
amontoação	medo
cotar	nojo
prontidão	raiva
magrelinha	tristeza
cortesmente	alegria
conglomerado	medo
regular	nojo
viço	raiva
kalanga	tristeza
educadamente	alegria
conglomeração	medo
determinar	nojo
virtude	raiva
camelo	tristeza
elegantemente	alegria
montoeira	medo
computar	nojo
cometida	raiva
mandinga	tristeza
certamente	alegria
empilhado	medo
contar	nojo
cometimento	raiva
tangolomango	tristeza
provavelmente	alegria
sobreposto	medo
quantificar	nojo
execução	raiva
apesar de	tristeza
seguramente	alegria
agrupado	medo
orçar	nojo
realização	raiva
não obstante	tristeza
assaz	alegria
reunido	medo
esmar	nojo
efetuação	raiva
a despeito de	tristeza
extremamente	alegria
atulhado	medo
suputar	nojo
entrepresa	raiva
independentemente de	tristeza
bondade	alegria
entulhado	medo
prezar	nojo
interpresa	raiva
ainda que	tristeza
ética	alegria
apinhado	medo
adorar	nojo
projeto	raiva
mesmo que	tristeza
amado	alegria
atravancado	medo
amar	nojo
tentame	raiva
sem embargo de	tristeza
querido	alegria
poupado	medo
reverenciar	nojo
tentativa	raiva
conquanto	tristeza
cabedais	alegria
amealhado	medo
cultuar	nojo
empresa	raiva
má vontade	tristeza
haveres	alegria
acumulado	medo
admirar	nojo
entidade	raiva
oferece	tristeza
tesouro	alegria
junto	medo
contemplar	nojo
firma	raiva
destaca	tristeza
ainda bem	alegria
juntado	medo
mirar	nojo
organização	raiva
pacificidade	tristeza
pois bem	alegria
fortemente	medo
fitar	nojo
atuação	raiva
plenidão	tristeza
bem-educado	alegria
profundamente	medo
olhar	nojo
funcionamento	raiva
plenitude	tristeza
bem-posto	alegria
muitíssimo	medo
criticar	nojo
operação	raiva
baixada	tristeza
bem-sucedido	alegria
imensamente	medo
cogitar	nojo
ocupação	raiva
baixos	tristeza
bem-acabado	alegria
descomedidamente	medo
refletir	nojo
emprego	raiva
vale	tristeza
bem-vestido	alegria
grandemente	medo
explorar	nojo
profissão	raiva
decrescimento	tristeza
abastança	alegria
altamente	medo
pesquisar	nojo
ofício	raiva
decréscimo	tristeza
capital	alegria
agudamente	medo
averiguar	nojo
função	raiva
dispensa	tristeza
aumento	alegria
diverso	medo
verificar	nojo
serviço	raiva
demissão	tristeza
crescimento	alegria
vário	medo
sondar	nojo
tarefa	raiva
despedimento	tristeza
desenvolvimento	alegria
numeroso	medo
procurar	nojo
mister	raiva
exclusão	tristeza
melhora	alegria
abundante	medo
perscrutar	nojo
exercício	raiva
rebaixo	tristeza
melhoria	alegria
copioso	medo
